===== MAG =====,,,,,,,,,,,,,
Time (UTC), geodetic latitude (degrees), geodetic longitude (degrees), alt (km above WGS-84 ellipsoid), magnetic declination (degrees), inclination (degrees), total intensity (nT), horizontal (nT), north (nT), east (nT), vertical (nT), magnetic latitude (degrees), magnetic longitude (degrees), magnetic local time (hours)
2/26/2019 8:45,-57.63,-164.4,529.82,40.72,-73.47,45299.5,12886.1,9766.1,8406.8,-43428,-60.02,-67.72,23.2
2/26/2019 8:46,-56.7,-164.19,529.31,39.19,-72.92,45029.9,13228.2,10252.3,8359.3,-43043,-59.15,-68.43,23.16
2/26/2019 8:46,-55.77,-163.99,528.79,37.76,-72.35,44750.2,13569.9,10728.4,8309.3,-42643.1,-58.28,-69.1,23.12
2/26/2019 8:46,-54.83,-163.8,528.27,36.41,-71.77,44461,13910.6,11194.8,8257.2,-42228.8,-57.41,-69.75,23.08
2/26/2019 8:46,-53.9,-163.62,527.74,35.15,-71.18,44162.9,14249.8,11651.8,8203.2,-41800.7,-56.54,-70.37,23.04
2/26/2019 8:47,-52.96,-163.45,527.2,33.95,-70.57,43856.5,14587.2,12099.8,8147.4,-41359.5,-55.67,-70.97,23
2/26/2019 8:47,-52.03,-163.3,526.66,32.83,-69.96,43542.4,14922.4,12539,8090.2,-40905.6,-54.79,-71.55,22.97
2/26/2019 8:47,-51.09,-163.15,526.12,31.77,-69.33,43221.2,15255.2,12969.8,8031.6,-40439.4,-53.92,-72.11,22.93
2/26/2019 8:47,-50.15,-163.01,525.57,30.76,-68.69,42893.2,15585.7,13392.7,7971.8,-39961.4,-53.05,-72.65,22.9
2/26/2019 8:48,-49.21,-162.88,525.02,29.81,-68.04,42559,15913.5,13807.8,7911,-39471.9,-52.17,-73.17,22.87
2/26/2019 8:48,-48.27,-162.75,524.46,28.91,-67.38,42219.1,16238.7,14215.7,7849.2,-38971.2,-51.3,-73.68,22.84
2/26/2019 8:48,-47.33,-162.63,523.9,28.05,-66.7,41873.8,16561.3,14616.6,7786.6,-38459.5,-50.42,-74.17,22.81
2/26/2019 8:48,-46.39,-162.52,523.34,27.23,-66.01,41523.4,16881.2,15010.8,7723.3,-37937.1,-49.54,-74.64,22.79
2/26/2019 8:49,-45.45,-162.42,522.78,26.45,-65.31,41168.4,17198.4,15398.8,7659.3,-37403.9,-48.67,-75.1,22.76
2/26/2019 8:49,-44.51,-162.32,522.21,25.7,-64.59,40809.1,17513.1,15780.6,7594.6,-36860.2,-47.79,-75.54,22.73
2/26/2019 8:49,-43.57,-162.22,521.65,24.99,-63.85,40445.7,17825.1,16156.7,7529.4,-36306,-46.92,-75.98,22.71
2/26/2019 8:49,-42.63,-162.13,521.08,24.3,-63.1,40078.6,18134.4,16527.3,7463.7,-35741.2,-46.04,-76.4,22.69
2/26/2019 8:50,-41.69,-162.05,520.51,23.65,-62.33,39707.9,18441.2,16892.5,7397.5,-35165.9,-45.17,-76.81,22.66
2/26/2019 8:50,-40.74,-161.96,519.94,23.02,-61.54,39334,18745.3,17252.5,7330.8,-34580,-44.29,-77.2,22.64
2/26/2019 8:50,-39.8,-161.89,519.37,22.42,-60.73,38957.1,19046.8,17607.4,7263.6,-33983.5,-43.42,-77.59,22.62
2/26/2019 8:50,-38.86,-161.81,518.81,21.84,-59.9,38577.4,19345.5,17957.4,7196,-33376.2,-42.54,-77.97,22.6
2/26/2019 8:51,-37.91,-161.74,518.24,21.28,-59.05,38195.2,19641.5,18302.5,7127.9,-32758,-41.67,-78.33,22.58
2/26/2019 8:51,-36.97,-161.67,517.67,20.74,-58.18,37810.6,19934.5,18642.7,7059.4,-32128.8,-40.8,-78.69,22.56
2/26/2019 8:51,-36.02,-161.61,517.11,20.22,-57.29,37423.9,20224.4,18978,6990.4,-31488.5,-39.93,-79.04,22.54
2/26/2019 8:51,-35.08,-161.55,516.55,19.72,-56.37,37035.4,20511.2,19308.3,6920.9,-30836.9,-39.07,-79.37,22.52
2/26/2019 8:52,-34.13,-161.49,515.99,19.24,-55.43,36645.3,20794.6,19633.6,6850.9,-30173.9,-38.2,-79.7,22.5
2/26/2019 8:52,-33.19,-161.44,515.43,18.77,-54.46,36253.8,21074.3,19953.7,6780.5,-29499.3,-37.34,-80.02,22.48
2/26/2019 8:52,-32.24,-161.38,514.88,18.32,-53.46,35861.3,21350.2,20268.5,6709.6,-28813.2,-36.47,-80.34,22.47
2/26/2019 8:52,-31.29,-161.33,514.33,17.88,-52.44,35468,21622,20577.8,6638.2,-28115.2,-35.62,-80.64,22.45
2/26/2019 8:53,-30.35,-161.28,513.79,17.46,-51.38,35074.3,21889.4,20881.3,6566.3,-27405.5,-34.76,-80.94,22.44
